identifier,name,thumbnail,description,mimetype,url,media,agegroup,domain,curriculargoal,competencies,language,category,sourceorg,audience,keywords,status,learningoutcomes,createdon,lastupdatedon
do_3130139815371243521207,प्रस्तावना ७१ ते ८० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139815371243521207/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/xPIe1Pf52qo?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/xPIe1Pf52qo?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139822407598081209,प्रस्तावना कमी वेळ - जास्त वेळ,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139822407598081209/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/JXXc7znV_1Y?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/JXXc7znV_1Y?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139818969579521240,प्रस्तावना जड – हलका,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139818969579521240/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/fbWehPdxNGM?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/fbWehPdxNGM?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Activity},Live,,NOW(),
do_3130139827410534401189,प्रस्तावना चला माहिती वाचून काय समजते ते पाहू,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139827410534401189/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/kpZOktphCcE?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/kpZOktphCcE?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139815097303041143,प्रस्तावना ६१ ते ७० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139815097303041143/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/0V03IZP1pYw?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/0V03IZP1pYw?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139800399872001210,शून्य मिळवणे,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139800399872001210/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/CpoFnreaXkI?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/CpoFnreaXkI?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139814246727681238,रिकाम्या जागा भरा,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139814246727681238/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/iBpVwS4Pc6g?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/iBpVwS4Pc6g?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139819265228801183,प्रस्तावना दूर – जवळ,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139819265228801183/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/e7gkYkSt0HQ?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/e7gkYkSt0HQ?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Activity},Live,,NOW(),
do_3130139815646248961208,प्रस्तावना ८१ ते ९० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139815646248961208/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/ZGX7qw0D0Aw?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ZGX7qw0D0Aw?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_3130139822094581761198,प्रस्तावना डावा - उजवा,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139822094581761198/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/OkWXlfNGAbE?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/OkWXlfNGAbE?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{identification},Live,,NOW(),
do_3130139818695229441218,प्रस्तावना सर्वात लांब – सर्वात ठेंगणा,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139818695229441218/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/6f9CnuL9E_g?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/6f9CnuL9E_g?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Activity},Live,,NOW(),
do_3130139815952875521239,प्रस्तावना ९१ ते १०० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139815952875521239/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/JyUhR8_SVFY?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/JyUhR8_SVFY?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_313292411108884480138210,प्रस्तावना आधी – नंतर,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411108884480138210/artifact/do_313292411108884480138210_1622608778834_ma_s01_math_ch_04_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaggsqs2asjdqr5vyrynne4o5jljkn6izlurqhx64mthjq/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_3130139804455731201126,प्रस्तावना दशक समजून घेऊ!,https://obj.diksha.gov.in/ntp-content-production/content/do_3130139804455731201126/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg,,video/x-youtube,https://www.youtube.com/embed/JitUQ8LAoEI?rel=0?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/JitUQ8LAoEI?rel=0?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Satej More,{Teacher},{Mathematical},Live,,NOW(),
do_313292411479785472138226,प्रस्तावना ९ ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411479785472138226/artifact/do_313292411479785472138226_1622608823985_ma_s01_math_ch_15_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya3g4ieyn6yfc4lqtogeotzemdrcatnj3yjlojtawsgcha/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_313292411989065728138246,प्रस्तावना २१ ते ३० ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411989065728138246/artifact/do_313292411989065728138246_1622608885986_ma_s01_math_ch_26_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaxfpzm4tlnlofou3gnpsfaodej4in2qp2wlqhzzytdtca/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_312585423676768256215402,१ ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423676768256215402/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/vbCfGnHajFo?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/vbCfGnHajFo?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Mathematical},Live,,NOW(),
do_313292411176976384138212,प्रस्तावना फरक ओळखा,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411176976384138212/artifact/do_313292411176976384138212_1622608786895_ma_s01_math_ch_06_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaks3ij7lvfq5c7hvjap7bgc7obabwmcjbsptt44w3j7ma/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Activity},Live,,NOW(),
do_312585423852036096115802,६१ ते ७० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423852036096115802/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/tK-TZJRe7Ds?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/tK-TZJRe7Ds?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Mathematical},Live,,NOW(),
do_31289559492615372811437,सप्ताहाचे वार,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31289559492615372811437/1xsnzowmdjwkp_yerhhv0kde1nwjoof9-.jpg,,video/x-youtube,https://www.youtube.com/embed/g3UxT8m8ud4?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/g3UxT8m8ud4?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Balbharati undefined,{Teacher},{Activity},Live,,NOW(),
do_312585423825125376215408,४१ ते ५० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423825125376215408/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/oWBpsfuBsUs?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/oWBpsfuBsUs?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Mathematical},Live,,NOW(),
do_313292411444346880138224,प्रस्तावना ८ ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411444346880138224/artifact/do_313292411444346880138224_1622608819694_ma_s01_math_ch_14_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyax7kii74t6r45sunrdadc6nyyi7fieorwgy5gynxk2u6a/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_313292411784978432138239,प्रस्तावना दहाची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411784978432138239/artifact/do_313292411784978432138239_1622608861075_ma_s01_math_ch_21_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyahw3zkogl4saspu3dpnq3etfe6fgqpcsjnbj4bnx2mfeq/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_312585423923740672215412,जड - हलका,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423923740672215412/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/-F8pBGM4Yzo?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/-F8pBGM4Yzo?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Activity},Live,,NOW(),
do_313292411850940416138241,प्रस्तावना ११ ते २० ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411850940416138241/artifact/do_313292411850940416138241_1622608869575_ma_s01_math_ch_23_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyapd4ybcdqazaibfmc46cflh5vu5zzslqzqs7saahoneua/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_313292411548950528138229,प्रस्तावना कमी - जास्त,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411548950528138229/artifact/do_313292411548950528138229_1622608832649_ma_s01_math_ch_17_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyab5iauvw4fv4nf3ys2ytegxm4rjfwuuoilzxtqgvbet2q/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_31289559488140902415321,"चला, वजाबाकी करूया",https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31289559488140902415321/1xsnzowmdjwkp_yerhhv0kde1nwjoof9-.jpg,,video/x-youtube,https://www.youtube.com/embed/jPrvA2BLD54?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/jPrvA2BLD54?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Balbharati undefined,{Teacher},{Mathematical},Live,,NOW(),
do_313292411513315328138227,प्रस्तावना 0 ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411513315328138227/artifact/do_313292411513315328138227_1622608828079_ma_s01_math_ch_16_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya3z2gpqhy3rcxej2xnqge5qtlr5ucy2tbxss5sienpxnq/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_312585423650545664215400,आधी - नंतर,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423650545664215400/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/1A5bb9IPy6Q?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/1A5bb9IPy6Q?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Activity},Live,,NOW(),
do_312585423800590336215407,२१ ते ३० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423800590336215407/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/2IpANJf4USQ?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/2IpANJf4USQ?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Mathematical},Live,,NOW(),
do_31289559486577868815320,लहान - मोठा,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31289559486577868815320/1xsnzowmdjwkp_yerhhv0kde1nwjoof9-.jpg,,video/x-youtube,https://www.youtube.com/embed/rxrm25igXXg?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/rxrm25igXXg?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Balbharati undefined,{Teacher},{Activity},Live,,NOW(),
do_313292412341346304138259,प्रस्तावना बेरीज पुढे मोजून,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292412341346304138259/artifact/do_313292412341346304138259_1622608928983_ma_s01_math_ch_36_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya4o5q5xk7rmfr4vfvojodmrjhni4dfjpdory7p4hims7a/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_312585423690661888215403,१ ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/do_312585423690661888215403/artifact/1st-math-mar.thumb.png,,video/x-youtube,https://www.youtube.com/embed/F0rJ01WDjxg?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/F0rJ01WDjxg?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,,{Teacher},{Mathematical},Live,,NOW(),
do_313292412054421504138248,रिकाम्या जागा भरा,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292412054421504138248/artifact/do_313292412054421504138248_1622608893824_ma_s01_math_ch_27_02.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaaicgeegxgqg4uqdg4ekg5psa43eqkrkel3hissz6bhqq/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_313292412118138880138251,प्रस्तावना ५१ ते ६० ची ओळख व लेखन,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292412118138880138251/artifact/do_313292412118138880138251_1622608901675_ma_s01_math_ch_29_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyariroklkzbl22jx5kgko6r5ghknvr2ynikf5gdxsppb5q/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_31289559491025305611436,११ ते २० ची ओळख व लेखन,https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31289559491025305611436/1xsnzowmdjwkp_yerhhv0kde1nwjoof9-.jpg,,video/x-youtube,https://www.youtube.com/embed/FbF40X-ZLmo?autoplay=1&enablejsapi=1,"[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/FbF40X-ZLmo?autoplay=1&enablejsapi=1""}]",3-6,,,,Marathi,Activity,Balbharati undefined,{Teacher},{Mathematical},Live,,NOW(),
do_313292411887067136138242,प्रस्तावना दशक उडी,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292411887067136138242/artifact/do_313292411887067136138242_1622608873676_ma_s01_math_ch_24_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya6dmnk4v4w4ufnticbucty7snq2cpnfsczcw4bjjotrua/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Mathematical},Live,,NOW(),
do_313292412416729088138261,प्रस्तावना आत - बाहेर आणि रुंद - अरुंद.,,,video/mp4,https://obj.diksha.gov.in/ntp-content-production/content/do_313292412416729088138261/artifact/do_313292412416729088138261_1622608938278_ma_s01_math_ch_38_01.mp4,"[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya246nsshnioojjz55jjcq7nqpbcnyuoqai237kzsjy2lq/master.m3u8""}]",3-6,,,,Marathi,Activity,Sushant Humane,{Teacher},{Activity},Live,,NOW(),
